3	0.0253356	0	0	0.4503438	0.1891126	0	0	0	0	0	0	9.77e-05	0.0403957	0	0	0.0331651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2304172	0	0	0	0	0.0311323
3	0.0357742	0	0.0203251	0.3492721	0.18254	0.0552198	0.0089851	0	0.0254072	0	0	0	0.0729093	0	0	0	0.0002958	0	0	0	0.0300315	0	0	0	0	0	0.0308119	0	0	0	0.1884279	0	0	0	0	0
3	0.0158129	0	0	0.2862652	0.4116145	0.0636023	0	0	0.0077896	0	0.0189853	0	0.0502092	0	0	0	0.0091174	0	0.0049357	0	0	0.0174172	0.0113986	0	0	0	0	0	0	0	0.0869724	0	0	0.0158796	0	0
3	0.058903	0.0327124	0.0206002	0.1796857	0.0764893	0	0.0005201	0	0.0037728	0	0.0834777	0	0.0163949	0	0	0	0	0.0097482	0	0	0	0.0196763	0	0	0.0021738	0	0	0	0.0190239	0	0.4608672	0	0.0074917	0.0084628	0	0
3	0	0.0118681	0	0.3664774	0.156168	0.0756242	0	0	0	0	0	0	0.0008735	0.0057569	0	0.0209873	0	0	0	0	0.0179503	0	0.0202839	0	0	0	0	0	0	0	0.313662	0.0103485	0	0	0	0
3	0	0	0.0326751	0.0667909	0.2197577	0	0	0	0	0	0.0285724	0	0.018265	0	0	0	0	0	0	0	0	0	0.0047724	0	0	0	0	0	0.0881881	0.0491611	0.449988	0	0.0418292	0	0	0
3	0	0	0.0083883	0.3997441	0.2189865	0.0187025	0.0048803	0	0	0	0.0407563	0	0.0293313	0	0	0	0	0	0	0.0189309	0	0.0024807	0	0	0	0	0	0	0	0.0630521	0.194747	0	0	0	0	0
3	0.0313438	0.0101652	0.1465895	0.0609597	0.1153593	0.040933	0.0118975	0	0.0261478	0	0.0389436	0	0.0014876	0	0.0150868	0.0047083	0.0093856	0.0178402	0.0062907	0.0383696	0	0	0	0	0.0064125	0	0.0320332	0	0.0485513	0.0420242	0.2498198	0	0.0111152	0.0101379	0	0.0243976
3	0	0	0	0.1413579	0.3251203	0.0456884	0	0	0	0	0	0.0143467	0.0233671	0.0026031	0	0	0	0	0	0.0082453	0	0	0	0	0	0.0009636	0	0	0	0	0.4092681	0.022165	0	0	0	0.0068745
3	0	0.0091004	0	0.270476	0.2042178	0	0.0014306	0	0	0	0.0127312	0	0	0	0	0	0	0	0	0	0	0.0018785	0	0.0410489	0.0261984	0	0	0	0	0	0.4261521	0	0.0067663	0	0	0
3	0	0	0.0241653	0.2174944	0.1162934	0.0169097	0.0216286	0.0160164	0.0101213	0	0	0	0.0574117	0	0	0	0	0	0	1.53e-05	0	0	0	0.0010308	0.0609234	0	0.0102609	0	0	0	0.4447795	0.00042	0	0	0	0.0025293
3	0	0	0	0.1854106	0.0560442	0.0363394	0	0	0	0	0	0	0.2901251	0.0027374	0	0	0	0	0	0.0014616	0	0	0	0	0	0	0	0	0	0	0.4278816	0	0	0	0	0
4	0	0	0.0223758	0.3406217	0.1356531	0.0665788	0	0	0.0316789	0	0.0170515	0	0.0191502	0	0	0	0	0.0312962	0.0207093	0.0453807	0	0	0	0	0	0	0	0	0	0	0.2695039	0	0	0	0	0
4	0	0.0103302	0	0.2033789	0.1913004	0	0	0.0053292	0	0	0.0117488	0	0.0818723	0	0	0	0	0	0	0	0.000215	0	0	0	0	0	0	0	0	0	0.4939139	0.0019113	0	0	0	0
4	0.0217158	0	0	0.3500263	0.2717676	0	0	0	0	0	0.0347721	0	0	0.0147388	0	0	0	0	0	0	0	0	0	0.0115656	0.0500984	0	0.0055227	0	0	0	0.0865004	0	0	0	0.1505	0.0027922
